Jana Karola Chodkiewicza,50.0561323,19.9537368
Masarska,50.0552161,19.9551149
Rzeźnicza,50.0562552,19.9565229
Sobótka,50.0155300,19.9442199
Do Sanktuarium Bożego Miłosierdzia,50.0169568,19.9406057
Myślenicka,49.9851547,19.9449050
Aleja generała Jana Skrzyneckiego,50.0339032,19.9349511
Promowa,50.0211343,19.8035514
Bulwar Poleski,50.0515782,19.9310933
Hotelarzy,50.0736758,19.9990186
Krzesławicka,50.0906983,19.9854327
Aliny,50.0904926,19.9811729
Harnasiów,50.0913372,19.9838424
Srebrnych Orłów,50.0936533,20.0070408
Piasta Kołodzieja,50.0951489,20.0128538
Jerzego Szajnowicza-Iwanowa,50.0833459,20.0251298
Jakuba Zachemskiego,50.0691136,20.0455343
Bulwarowa,50.0805439,20.0485149
Stanisława Wojciechowskiego,50.0818377,20.0488037
Bulwar Lotników Alianckich,50.0512086,19.9596628
Lwowska,50.0456610,19.9564654
Romualda Traugutta,50.0461717,19.9577559
Generała Jana Henryka Dąbrowskiego,50.0448220,19.9592817
Bulwar Podolski,50.0494913,19.9548623
Bulwar Wołyński,50.0491739,19.9335838
Księdza Kazimierza Siemaszki,50.0857211,19.9400307
Gazowa,50.0485471,19.9468904
Miedziana,50.0547096,19.9754468
Marszałka Edwarda Śmigłego-Rydza,50.0771053,20.0395040
Obrońców Krzyża,50.0905450,20.0221358
Jacka Augustyna Łopackiego,50.0938206,20.0187450
Rondo Hipokratesa,50.0904151,20.0214176
Stanisława Mikołajczyka,50.0911372,20.0182869
Tomasza Janiszewskiego,50.0869098,20.0104725
Dąbska,50.0647143,19.9824225
Kosynierów,50.0653854,19.9779536
Świtezianki,50.0618276,19.9804894
Stanisława Jachowicza,50.0619765,19.9797564
Jerzego Samuela Bandtkiego,50.0772239,19.8989879
Mieczysława Niedziałkowskiego,50.0727778,19.9042308
Altanowa,50.0734871,19.9033822
Nad Zalewem,50.0705263,19.8654871
Brzegowa,50.0745859,19.8662342
Xawerego Dunikowskiego,50.0887675,20.0154211
Młynówka Królewska,50.0778438,19.8809965
Jerzego Szablowskiego,50.0765456,19.8950271
Zarzecze,50.0730202,19.8982739
Rzeczna,50.0745899,19.9233592
Wójtowska,50.0764829,19.9272183
Litewska,50.0763808,19.9260679
Kmieca,50.0765312,19.9221418
Edmunda Biernackiego,50.0730026,19.9245055
Stanisława Wyspiańskiego,50.0729691,19.9254586
Zbrojów,50.0734370,19.9225439
Kościelna,50.0720809,19.9287251
Wacława Berenta,50.0718533,19.9277253
Jaxy Gryfity,50.0542429,19.9132217
Białe Wzgórze,50.0521026,19.9085245
Szczepana Humberta,50.0611131,19.9254385
Przegon,50.0569817,19.9042720
Zaścianek,50.0550049,19.9035814
Drożyna,50.0559998,19.9030693
Józefa Becka,50.0736271,19.8634683
Józefa Korzeniowskiego,50.0612480,19.8966692
Zarudawie,50.0707763,19.8779832
Słonecznikowa,50.0596438,19.8977917
Mlaskotów,50.0550390,19.9166450
Marynarska,50.0738552,19.8590535
Stanisława Tondosa,50.0611863,19.8918979
Antoniego Odyńca,50.0613910,19.8911602
Franciszka Pększyca-Grudzińskiego,50.0646927,19.8873401
Ludwika Krzywickiego,50.0639540,19.8868512
Eugeniusza Romera,50.0607559,19.8946160
Tadeusza Szafrana,50.0345928,19.9328655
Kobierzyńska,50.0362275,19.9291427
Łowiecka,50.0563657,19.9217280
Tatarska,50.0543851,19.9243355
Sándora Petőfiego,50.0946618,20.0362060
Nowolipki,50.0920860,20.0331013
Melchiora Wańkowicza,50.0842849,20.0518496
Erazma Jerzmanowskiego,50.0169545,20.0114352
Jana Kurczaba,50.0131952,20.0054916
Leonida Teligi,50.0143448,20.0000900
Urzędnicza,50.0733768,19.9206072
Obopólna,50.0723505,19.9064143
Marii Orwid,50.0106789,20.0037018
Mieczysławy Ćwiklińskiej,50.0147733,20.0269975
Prosta,50.0246344,19.9913542
Bytomska,50.0750422,19.9176900
Jana Stanisławskiego,50.0829776,19.9141746
Niska,50.0841103,19.9153589
Stanisława Kunickiego,50.0730034,19.8962192
Ignacego Sewera-Maciejowskiego,50.0728826,19.8969738
Kazimierza Kostaneckiego,50.0134173,19.9987046
Kosocicka,50.0063101,20.0179524
Rżącka,50.0047853,19.9885879
Mała Góra,50.0063543,20.0181154
Bieżanowska,50.0214524,20.0084737
Gipsowa,50.0291301,19.9706789
Księdza Piotra Ściegiennego,50.0150798,20.0002600
Dobczycka,50.0172973,19.9582492
Łapanowska,50.0165620,19.9582639
Ondraszka,50.0157759,19.9582691
Turniejowa,50.0174994,19.9598150
Gromady Grudziąż,50.0149782,19.9584347
Franciszka Karpińskiego,50.0161330,19.9615132
Michała Ossowskiego,50.0172871,19.9612529
Porucznika Jerzego Halszki,50.0056594,19.9482925
Trybuny Ludów,50.0178733,19.9636300
Łużycka,50.0157600,19.9638456
Włoska,50.0156798,19.9708006
Alfreda Dauna,50.0185241,19.9770047
Macedońska,50.0209942,19.9748048
Ivo Andricia,50.0191639,19.9758409
Białoruska,50.0172166,19.9743780
Serbska,50.0205441,19.9728985
Podedworze,50.0125988,19.9764302
Tuchowska,50.0111273,19.9672577
Wspólna,50.0197012,19.9559614
Łabędzia,50.0256649,19.9635924
Poprzeczna,50.0241886,19.9636381
Wolska,50.0229365,19.9815408
Wiktora Heltmana,50.0255174,19.9700944
Krawiecka,50.0239221,19.9660804
Pańska,50.0274170,19.9665212
Marcowa,50.0143105,19.9626672
Marii i Bolesława Wysłouchów,50.0081154,19.9552627
Jakuba Bojki,50.0064292,19.9636419
Gwarna,50.0068022,19.9687118
Kijanki,50.0071293,19.9678883
Kordiana,50.0086788,19.9617363
Malwowa,50.0164233,19.9480632
Franciszka Bujaka,50.0099677,19.9441933
Stroma,50.0417963,19.9443845
Świętego Benedykta,50.0443986,19.9538971
Rękawka,50.0436181,19.9500267
Podskale,50.0379468,19.9418133
Parkowa,50.0428093,19.9508471
Radosna,50.0411394,19.9545407
Porucznika Antoniego Stawarza,50.0425251,19.9546281
Plac Lasoty,50.0422901,19.9523603
Andrzeja Potebni,50.0430652,19.9514385
Aleja Edwarda Dembowskiego,50.0413736,19.9559325
Redemptorystów,50.0398189,19.9440941
Jana Zamoyskiego,50.0373402,19.9423947
Pawła Morawiańskiego,50.0253939,19.9961207
Na Kozłówce,50.0187855,19.9837352
Polonijna,50.0173958,19.9868687
Wlotowa,50.0188207,19.9863245
Wiślisko,50.0560699,19.9515022
Księdza Władysława Gurgacza,50.0568974,19.9501180
Świętego Łazarza,50.0587893,19.9505588
Hugona Kołłątaja,50.0606796,19.9490637
Odona Bujwida,50.0611723,19.9511391
Generała Romana Sołtyka,50.0598389,19.9484927
Generała Józefa Dwernickiego,50.0594799,19.9487653
Krzemionki,50.0387736,19.9465862
Kraka,50.0415900,19.9546410
Tatrzańska,50.0424645,19.9522738
Stefana Czarnieckiego,50.0443963,19.9548595
Plac Przystanek,50.0406187,19.9593242
Franciszka Maryewskiego,50.0396617,19.9600396
Aleja Pod Kopcem,50.0392985,19.9611331
Za Torem,50.0404345,19.9583228
Kopiec Krakusa,50.0396555,19.9588303
Stanisława Mitery,50.0391711,19.9406033
Doktora Ludwika Zamenhofa,50.0635659,19.9470517
Edwarda Heila,50.0225929,19.9573880
Pszenna,50.0216401,19.9554175
Stefanii Sempołowskiej,50.0193612,19.9574039
Jastrzębia,50.0189128,19.9537310
Swoszowicka,50.0394115,19.9547369
Złoty Róg,50.0819618,19.8931502
Górna,50.0801879,19.8982910
Bolesława Wallek-Walewskiego,50.0803126,19.8977182
Błażeja Czepca,50.0810530,19.8966190
Henryka Rodakowskiego,50.0794202,19.8990619
Józefa Leopolda Kmietowicza,50.0791256,19.8998058
Krakusów,50.0797343,19.9007193
Racheli,50.0810926,19.8955034
Narcyzowa,50.0883878,19.8830007
Groszkowa,50.0888748,19.8839586
Andrzeja Struga,50.0767912,20.0455476
Obrońców Poczty Gdańskiej,50.0474650,19.9230963
Wjazdowa,50.0799950,19.8972435
Gronostajowa,50.0278091,19.9000701
Ludwika Rydygiera,50.0074687,20.0098425
Alberta Schweitzera,50.0049691,20.0061398
Rafała Czerwiakowskiego,50.0075211,20.0116062
Wyżynna,50.0028257,19.9602870
Gajówka,50.0467716,19.8594356
Koziarówka,50.0457465,19.8591925
Zaskale,50.0472190,19.8655627
Kiejstuta Żemaitisa,50.0477894,19.8726872
Adolfa Szyszki-Bohusza,50.0477010,19.8743615
Kamedulska,50.0488510,19.8754962
Jerzego Dobrzyckiego,50.0496679,19.8758360
Bruzdowa,50.0485462,19.8832841
Winowców,50.0483745,19.8815016
Pajęcza,50.0471297,19.8812634
Nietoperzy,50.0499178,19.8767922
Józefa Herzoga,50.0491608,19.8762389
Ukryta,50.0516065,19.9070063
Wioślarska,50.0489352,19.9028653
Do Przystani,50.0436816,19.8890878
Rybna,50.0435704,19.8817678
Rozdroże,50.0415813,19.9314819
Tadeusza Rejtana,50.0437588,19.9455860
Sokolska,50.0441632,19.9448598
Przełęcz,50.0371139,19.9419428
Zatorska,50.0432129,19.9384638
Swoboda,50.0426674,19.9359192
Turecka,50.0429456,19.9362799
Aleksandra Kotsisa,50.0204677,19.9512960
Bystra,50.0200134,19.9496178
Zielona,50.0199012,19.9503774
Tarnobrzeska,50.0190951,19.9503536
Pierzchówka,50.0182050,19.9465427
Jana Sas-Zubrzyckiego,50.0175195,19.9492131
Gołaśka,50.0148655,19.9536935
Czarnogórska,50.0210268,19.9719404
Koło Strzelnicy,50.0632914,19.8803079
Krańcowa,50.0651502,19.8707853
Na Wierzchowinach,50.0682158,19.8692738
Przesmyk,50.0684341,19.8857262
Przyjemna,50.0705837,19.8852387
Pamiętna,50.0726742,19.8795387
Wiedeńska,50.0748189,19.8838659
Franciszka Kowalskiego,50.0739236,19.8835130
Aleksandra Prystora,50.0738243,19.8842472
Jana Stróżeckiego,50.0742766,19.8812579
Tadeusza Ochlewskiego,50.0736234,19.8849892
Rotmistrza Witolda Pileckiego,50.0740659,19.8827470
"Jana Piwnika ""Ponurego""",50.0741357,19.8819739
Olkuska,50.0751990,19.8855284
Trawiasta,50.0757533,19.8797905
Polnych Kwiatów,50.0463089,19.8974534
Zbożowa,50.0779294,19.9369082
Emilii Plater,50.0773523,19.9322811
Składowa,50.0799793,19.9329072
Montelupich,50.0738983,19.9395617
Biała,50.0894434,19.9398970
Władysława Natansona,50.0984527,19.9484361
Kajetana Stefanowicza,50.0981824,19.9417575
Wądół,50.1022859,19.9478863
Koralowa,50.1032674,19.9466314
Drożnicka,50.1052533,19.9448829
Kwiatowa,50.1090611,19.9602517
Trzecia Góra,50.1097528,19.9600310
Górka Narodowa,50.1077009,19.9573596
Krakowska,50.1091460,19.9598754
Plac Braci Dudzińskich,50.0348038,19.9733339
Dworcowa,50.0344135,19.9739224
Braterska,50.0259289,19.9799565
Ruciana,50.0251120,19.9804057
Mazurska,50.0256315,19.9808778
Maksyma Rylskiego,50.0261812,19.9825258
Anny Libera,50.0238204,19.9841657
Wojciecha Gersona,50.0248691,19.9876763
Generała Jakuba Jasińskiego,50.0242752,19.9935185
Spółdzielców,50.0189069,19.9808486
Okólna,50.0172441,19.9842459
Facimiech,50.0162538,19.9897402
Podlesie,50.0149348,19.9846341
Kalinowa,50.0085317,19.9828510
Niebieska,50.0043256,19.9843913
Czajna,50.0077576,19.9861789
Mokra,50.0109626,19.9820610
Jana Hallera,50.0018286,19.9929089
Harcerzy Krakowskich,49.9976737,19.9898093
Blacharska,49.9999837,19.9934180
Łamana,50.0060711,19.9889480
Obronna,50.0075983,19.9914857
Jana Izydora Sztaudyngera,49.9944222,19.9876636
Romana Żelazowskiego,49.9932034,19.9944873
Pod Strzechą,50.0866326,19.8731361
Stanisława Ignacego Witkiewicza,50.0876698,19.8698846
Zaklucze,50.0912724,19.8587244
Stanisława Brzozowskiego,50.0852019,19.8635600
Michała Wójcickiego,50.0845374,19.8627763
Emila Godlewskiego,50.0832281,19.8554388
Generała Bolesława Wieniawy-Długoszowskiego,50.0846186,19.8568436
Skotnicka,50.0075413,19.8738268
Mochnaniec,50.0168514,19.8834141
Księdza Józefa Meiera,50.0971593,19.9638506
Arcybiskupa Zygmunta Szczęsnego Felińskiego,50.0992204,19.9670139
Prochowa,50.0564519,19.9550646
Mrozowa,50.0811051,20.0659834
Piaskowa,50.0958933,19.9017233
Turystyczna,50.0909307,19.9484722
Andrzeja Badurskiego,50.0112148,19.9911794
Na Polach,50.0958193,19.8794901
Profesora Adama Rożańskiego,50.1019318,19.8634584
Starego Dębu,50.1018572,19.8721142
Węgrzecka,50.1009378,19.9731093
Do Wilgi,50.0234652,19.9315856
Klementyny Hoffmanowej,50.0245967,19.9320286
Deotymy,50.0241170,19.9315433
Ciesielska,50.0250281,19.9323384
Oraczy,50.0259343,19.9322417
Odrzańska,50.0266627,19.9298192
Pienińska,50.0279767,19.9326357
Plac Łagiewnicki,50.0287168,19.9312469
Zielonogórska,50.0284091,19.9297493
Karola Bogdanowicza,50.0295251,19.9318392
Słupska,50.0287848,19.9327623
Kędzierzyńska,50.0291630,19.9301243
Na Nowinach,50.0857273,19.8560815
Piotra Brzezińskiego,50.0898503,19.8454110
Agatowa,50.0217386,20.0438000
Mariana Domagały,50.0206274,20.0503574
Złocieniowa,50.0147210,20.0502487
Aleksandra Gryglewskiego,50.0262358,19.9646587
Maurycego Mochnackiego,50.0243235,19.9632241
Estońska,50.0185910,19.9658456
Makowa,50.0269093,19.9669805
Skowronia,50.0250667,19.9653875
Rakuś,50.0120299,20.0308890
Ludwika Gardowskiego,50.0121547,20.0299287
Księdza Prałata Mariana Łaczka,50.0105214,20.0287918
Jana Smolenia,50.0111415,20.0240882
Morsztynowska,50.0594015,19.9474245
Kątowa,50.0737099,19.9469330
Żelazna,50.0751336,19.9464876
Wjazd,50.0742274,19.9465743
Tunel Magda,50.0672012,19.9478605
Radziwiłłowska,50.0629154,19.9469236
Przy Rondzie,50.0651237,19.9614075
Generała Ignacego Prądzyńskiego,50.0833253,19.9537198
Czerwona,50.0850847,19.9555615
Sadowa,50.0851036,19.9545919
Antoniego Fertnera,50.0842641,19.9542038
Wiśniowa,50.0842996,19.9545001
Celarowska,50.0837625,19.9564960
Czereśniowa,50.0849261,19.9587984
Nadrzeczna,50.0817080,19.9571673
Gdańska,50.0809716,19.9573907
Jana Dekerta,50.0453105,19.9638619
Gromadzka,50.0419253,19.9778680
Powstańców Wielkopolskich,50.0452624,19.9731514
Saska,50.0419072,19.9833396
Stróża Rybna,50.0431309,19.9795335
Paproci,50.0442807,19.9804465
Wodna,50.0377668,19.9752225
Mariana Hemara,50.0842427,19.8452304
Kazimierza Wierzyńskiego,50.0849982,19.8516951
Jarosława Dolińskiego,50.0828216,19.8459612
Wapiennik,50.0848335,19.8459987
Profesora Stefana Myczkowskiego,50.0841186,19.8486117
Jana Kozietulskiego,50.0159487,19.9967260
Republiki Korczakowskiej,50.0162082,20.0008248
Medyczna,50.0117397,19.9969950
Słona Woda,50.0092103,19.9946455
Dereniowa,50.0252143,19.9137923
Sudolska,50.0913436,19.9668152
Władysława Łuszczkiewicza,50.0914637,19.9687758
Profesora Tadeusza Seweryna,50.0209186,19.9812228
Liściasta,50.0228777,19.9111795
Łany,50.0238739,19.9136941
Sąsiedzka,50.0221490,19.9113925
Skośna,50.0114511,19.9022891
Wincentego Pola,50.0573176,19.9534138
Jana Pawła Woronicza,50.0870582,19.9571603
Białych Brzóz,50.0861844,19.9580551
Naczelna,50.0897068,19.9677414
Wilhelma Wilka-Wyrwińskiego,50.0715637,19.9670458
Farmaceutów,50.0716642,19.9695305
Bosaków,50.0843123,19.9609176
Sodowa,50.0342146,19.8987282
Józefa Narzymskiego,50.0748343,19.9693916
Kryniczna,50.0724291,19.9693761
Bratkowa,50.0730393,19.9700677
Stokrotek,50.0735289,19.9706477
Olgi Boznańskiej,50.0867368,19.9708256
Marka Eminowicza,50.0871396,19.9697471
Promienistych,50.0859701,19.9700080
Jana Kaczary,50.0863091,19.9676530
Dominikanów,50.0870509,19.9628325
Rezedowa,50.0867266,19.9614722
Żwirki i Wigury,50.0775031,19.9755363
Jerzego Bajana,50.0796368,19.9731093
Anieli Krzywoń,50.0780951,19.9732669
Widna,50.0765945,19.9746270
Mariana Raciborskiego,50.0754720,19.9699381
Podmiejska,50.0767504,19.9699356
Profesora Henryka Wereszyckiego,50.0757507,19.9705971
Swojska,50.0760358,19.9729160
Nieznana,50.0773388,19.9711844
Majowa,50.0759041,19.9733728
Rozmarynowa,50.0764626,19.9717624
Wiejska,50.0770277,19.9725303
Sadzawki,50.0815131,19.9741097
Mirosława Dzielskiego,50.0829346,19.9751303
Młyńska Boczna,50.0828083,19.9712452
Ugorek,50.0761151,19.9821117
Pawła Włodkowica,50.0746542,19.9842201
Nieduża,50.0732200,19.9827593
Merkuriusza Polskiego,49.9931714,19.9398483
Majora Ryszarda Nuszkiewicza,50.0903503,19.9620239
Jana XXIII,50.0066212,20.0082625
Gęsia,50.0534124,19.9578703
Barbary,50.0171936,20.0246982
Heleny,50.0128981,20.0239401
Kolonijna,50.0109983,20.0327813
Pasternik,50.0927640,19.8781086
Walerego Eliasza Radzikowskiego,50.0906495,19.8818101
Biskupa Jana Prandoty,50.0769537,19.9543199
Nad Strugą,50.0886044,19.9572746
Brzozowa,50.0534140,19.9460675
Stradomska,50.0525212,19.9407638
Klimka Bachledy,50.0916627,19.9850825
Wawelska,50.0987015,19.9972569
Na Zboczu,50.0985579,19.9952578
Korony Polskiej,50.0975046,19.9934220
Orła Białego,50.0979160,19.9938350
Centralna,50.0635606,20.0038040
Koszykarska,50.0523027,19.9896434
Henryka Arctowskiego,50.0567894,20.0007800
Aleja Adolfa Dygasińskiego,50.0217018,19.9870463
Na Wrzosach,50.0218999,19.9906087
Snycerska,50.0232460,19.9884319
Górników,50.0202983,19.9944809
Nad Potokiem,50.0224073,19.9969228
Aleksandry,50.0127547,20.0172865
Księdza Kazimierza Jancarza,50.0938845,20.0052648
Mosiężnicza,50.0654566,19.9620700
Kazimierza Kordylewskiego,50.0607861,19.9625127
Profesora Władysława Szafera,50.0613033,19.9637863
Cystersów,50.0639080,19.9700680
Stefana Rogozińskiego,50.0580101,19.9634461
Grzegórzecka,50.0576795,19.9667765
Ludwika Zieleniewskiego,50.0561650,19.9646839
Odmętowa,50.0628751,20.0507839
Jana Onufrego Zagłoby,50.0592513,20.0454165
Longinusa Podbipięty,50.0600648,20.0245450
Sochy,50.0581538,20.0326785
Pleszowska,50.0919541,19.9355499
Borsucza,50.0278675,19.9279141
Kwartowa,50.0908075,19.9791581
Pana Cogito,50.0921343,19.9783734
Antyczna,50.0925479,19.9781824
Jana Sabały,50.0930975,19.9842973
Liryczna,50.0913865,19.9816810
Janosika,50.0916330,19.9826378
Jana Brzechwy,50.0910467,19.9823070
Balladyny,50.0912371,19.9803604
Franciszka Kniaźnina,50.0881323,19.9940402
Andrzeja i Józefa Załuskich,50.0930398,19.9890544
Romana Florera,50.0853504,19.9975878
Bronisława Włodarczyka,50.0855257,20.0070938
Narciarska,50.0702151,20.0108746
Dolna,50.0736176,20.0077686
Franciszka Wężyka,50.0737917,20.0120032
Załęże,50.0730974,20.0150152
Księdza Józefa Zastawniaka,50.0716616,20.0159730
Kwiatów Polskich,50.0714182,20.0138301
Nastrojowa,50.0714667,20.0127271
Tabaczna,50.0709769,20.0087931
Poleska,50.0718392,20.0085724
Juliana Tuwima,50.0708472,20.0138625
Cienista,50.0852979,20.0380536
Mistrzejowicka,50.0935500,20.0280072
Gustawa Morcinka,50.1036394,20.0301888
Kantorowicka,50.0994942,20.0661814
Poległych w Krzesławicach,50.0919969,20.0572790
Jana Kazimierza,50.0939317,20.0472307
Kazimierza Sosnkowskiego,50.0995371,20.0103257
Bitwy Nad Bzurą,50.0985476,20.0088102
Generała Bernarda Monda,50.0971480,20.0111026
Za Górą,50.0901634,20.1327151
Karasiówka,50.0623852,20.1503356
Branicka,50.0567439,20.1183749
Konstantego Ildefonsa Gałczyńskiego,50.0702383,20.0133411
Dolnomłyńska,50.0726751,20.0083519
Stanisławy Wysockiej,50.0741757,20.0067656
Dąbrówki,50.0459824,19.9569712
Janowa Wola,50.0466548,19.9566904
Czesława Tańskiego,50.0169870,20.0451634
Ludwika Jędrzejczyka,50.0158454,20.0453820
Adama Habeli,50.0143129,20.0441242
Leopolda Flanka,50.0145788,20.0454754
Brunona Schulza,50.0148679,20.0468284
Mogiłki,50.0126514,20.0452700
Stefana Stolarza,50.0080498,20.0482077
Henryka Hoyera,50.0089636,20.0456256
Dezyderego Szymkiewicza,50.0088422,20.0461146
Kazimierza Pochwalskiego,50.0087795,20.0453296
Leona Ślósarczyka,50.0077799,20.0378204
Pod Pomnikiem,50.0072590,20.0422620
Józefa Stępnia,50.0155175,20.0478313
Gustawa Pokrzywki,50.0804078,20.0181479
Małego Księcia,50.0818515,20.0177890
Lawendowa,50.0827979,20.0192887
Rondo Generała Stanisława Maczka,50.0847505,20.0200120
Czarnolaska,50.0956033,20.0034525
Pińczowska,50.0961741,19.9996748
Nagłowicka,50.0962925,19.9989897
Zjazdu Gnieźnieńskiego,50.0984697,19.9928894
Budziszyńska,50.0971742,19.9928038
Teodora Parnickiego,50.0971102,19.9944289
Ernesta Cieślewskiego,50.0835315,19.9845720
Spadochroniarzy,50.0810039,19.9858331
Pułkownika Władysława Gnysia,50.0789760,19.9884130
Podłęska,50.0099964,20.0161565
Wiktora Zina,50.0054914,19.9300095
Siarczana,50.0057922,19.9278354
"Armii ""Kraków""",50.0066490,19.9262035
Kolejarzy,49.9985183,19.9225524
Kazimierza Kierzkowskiego,50.0033763,19.9239467
Goździkowa,50.0012023,19.9244582
Ciechocińska,50.0024122,19.9242312
Ciepła,50.0065580,19.9272560
Józefa Marcika,50.0081763,19.9344936
Karpacka,50.0250610,19.9974501
Wojciecha Darasza,50.0256834,19.9947059
Andrzeja Małkowskiego,50.0252322,19.9969873
Solarzy,50.0236444,19.9978861
Podmiłów,50.0225220,20.0065986
Nadzieja,50.0223354,19.9752751
Wojciecha Stattlera,50.0195716,19.9837198
Telimeny,50.0180490,20.0146378
Laskowa,50.0206669,20.0213132
Łazy,50.0213050,20.0169413
Tadeusza Wyrwy-Furgalskiego,50.0642825,19.8852538
Pod Sikornikiem,50.0612992,19.8845016
Lajkonika,50.0618537,19.8867643
Majora Henryka Sucharskiego,50.0184479,20.0424563
Nefrytowa,50.0204698,20.0499871
Ametystowa,50.0215312,20.0490929
Wiesława Zarzyckiego,50.0173938,20.0640869
Bogucicka,50.0101458,20.0419026
Drożdżowa,50.0123945,20.0413110
Wojciecha Lipowskiego,50.0117549,20.0367872
Ferdynanda Weigla,50.0156019,20.0416738
Madejówka,50.0132859,20.0291610
Imielna,50.0210811,20.0141123
Ogórkowa,50.0201441,20.0245743
Komandora Bohdana Wrońskiego,50.0205381,20.0223896
Duża Góra,50.0178533,20.0223516
Konrada Wallenroda,50.0176912,20.0014239
Gramatyka,50.0707527,19.9063980
Pod Fortem,50.0828087,19.9216214
Murowana,50.0765377,19.9446430
Towarowa,50.0765761,19.9439239
Kołowa,50.0718340,19.8984856
Rolnicza,50.0719737,19.9057962
Grenadierów,50.0780485,19.9064395
Marii Jaremy,50.0862355,19.9080185
Kazimierza Pużaka,50.0860485,19.9056585
Jana Buszka,50.0674232,19.9030677
Juliana Tokarskiego,50.0684428,19.9015113
Zakątek,50.0754732,19.9167497
Przeskok,50.0752949,19.9119484
Szafirowa,50.0912979,19.9546109
Litawora,50.0922041,19.9478135
Kluczborska,50.0866096,19.9370407
Stefana Bobrowskiego,50.0582482,19.9671465
Widok,50.0594682,19.9805571
Kąt,50.0775388,19.9620689
Dukatów,50.0780311,19.9621788
Łukasza Cieplińskiego,50.0745562,19.9660143
Lucjana Siemieńskiego,50.0750563,19.9146049
Stary Gościniec,50.1082956,20.0715785
Romana Ingardena,50.0620479,19.9212999
Jałowcowa,50.0890079,19.9145154
Piotra Stachiewicza,50.0843133,19.9170916
Jana Palacha,50.0885656,19.9175898
Przewóz,50.0451548,19.9838460
Sarmacka,50.0438360,19.9764476
Na Dołach,50.0453204,19.9673334
Wałowa,50.0457464,19.9667069
Zaułek,50.0445644,19.9638250
Hetmańska,50.0441172,19.9613332
Świętej Kingi,50.0439580,19.9603166
Jana Tarnowskiego,50.0435509,19.9607148
Niwy,50.0463436,19.9697669
Księdza Wincentego Turka,50.0472991,19.9877750
Myśliwska,50.0456307,19.9886615
Lipska,50.0437347,20.0008557
Józefa Rzebika,50.0417233,19.9916315
Szczecińska,50.0438258,19.9912129
Gumniska,50.0471399,19.9912510
Lasówka,50.0467775,19.9941454
Łanowa,50.0390014,19.9971026
Seweryna Goszczyńskiego,50.0375654,19.9912425
Źródlana,50.0371559,19.9906986
Kacza,50.0352546,19.9932499
Gliniana,50.0356635,19.9951579
Mariana Batki,50.0356316,19.9881665
Węglarska,50.0394260,19.9966947
Motyla,50.0370043,19.9975404
Kazimierza Siemienowicza,50.0384987,19.9959152
Żeńców,50.0358028,19.9923703
Kozia,50.0344832,19.9985017
Zgody,50.0903619,19.9505828
Kołaczy,50.0902786,19.9513122
Kadecka,50.0744621,19.9122325
Słowicza,50.0863162,19.8987885
Nawigacyjna,50.0951310,19.9144382
Bukietowa,50.0949566,19.9135373
Orlich Gniazd,50.0975190,19.9108271
Chabrowa,50.0983712,19.9099925
Starego Wiarusa,50.1008844,19.9125041
Kaczorówka,50.1072950,19.9069280
Generała Franciszka Paszkowskiego,50.1072080,19.9058052
Gospodarska,50.1097136,19.9028437
Na Mostkach,50.1122886,19.9064329
Azaliowa,50.1081415,19.8974903
Maciejkowa,50.1090845,19.8982355
Wiarusa,50.1016634,19.9177580
Słoneczna,50.1030745,19.9169080
Sympatyczna,50.1039734,19.9156937
Aleja Konarowa,50.0469194,19.8380722
Zakamycze,50.0595622,19.8361592
Kogucia,50.0677715,19.8736030
Dolina,50.0688641,19.8698896
Grabowa,50.0684416,19.8570657
Adriana Baranieckiego,50.0678340,19.8558800
Leona Chwistka,50.0681845,19.8551847
Jana i Józefa Kotlarczyków,50.0673896,19.8577880
Jana Łazarskiego,50.0675458,19.8590046
Sarnie Uroczysko,50.0679944,19.8596925
Aleja Panieńskich Skał,50.0671512,19.8627217
Jontkowa Górka,50.0668255,19.8647474
Aleja Sosnowa,50.0661312,19.8658780
Za Skłonem,50.0610841,19.8366579
Wiosenna,50.0682331,19.8501848
Rysi Stok,50.0692373,19.8532910
Wilczy Stok,50.0692853,19.8542294
Zielony Dół,50.0658670,19.8556102
Tadeusza Rogalskiego,50.0663301,19.8765548
Podłącze,50.0681243,19.8774485
Ludmiły Korbutowej,50.0656010,19.8826532
Strzelnica,50.0662406,19.8861930
Klemensa Bąkowskiego,50.0639808,19.8861652
Złota,50.0654615,19.8835892
Zygmunta Wyrobka,50.0645610,19.8841021
Jana Zygmunta Robla,50.0644782,19.8829295
Doktora Mieczysława Owcy-Orwicza,50.0591873,19.8938155
Leszczynowa,50.0587109,19.8999073
Franciszka Bielaka,50.0660895,19.8778978
Zaogrodzie,50.0434217,19.8236550
Na Wirach,50.0410326,19.8192890
Sokola,50.0414448,19.8217019
Dworna,50.0426046,19.8276355
Sępia,50.0414851,19.8268558
Pod Janem,50.0431725,19.8295410
Orla,50.0434173,19.8270648
Włodzimierza Puchalskiego,50.0425891,19.8213743
Puszczyków,50.0421601,19.8225262
Zakręt,50.0409865,19.8284449
Czajek,50.0405668,19.8313246
Bażancia,50.0408498,19.8306687
Bielańska,50.0377467,19.8233679
Inżyniera Adama Bielańskiego,50.0404434,19.8165911
Mirowska,50.0358847,19.8238495
Aleja Wędrowników,50.0551763,19.8507144
Zawodzie,50.0917908,19.9534063
